"paper_ID","light_treatment_mean","dark_treatment_mean","light_se","dark_se"
"HYJXU4SH",54.444659253931,53.789910540371,26.714596254177,30.6124123476587
"NSX6JM2N",0.184186324395757,0.055775108109203,0.0569599745102195,0.0209113562618077
