Part_nuit,Participation,Date,Julian_day,site_point,Longitude,Latitude,Eptser_tot,Eptser_tot_Part1,ln_Eptser_tot_Part1,Median_part1,Sunrise,Sunset,NightDuration,Moonrise,Moonset,Moonlight,ALAN,Cloud_cover,Windspeed,Windspeed_1before,Windspeed_2before,Windspeed_3before,Windspeed_4before,Windspeed_5before,Difference_windspeed,Temperature_anomaly,Temperature_anomaly_1before,Temperature_anomaly_2before,Temperature_anomaly_3before,Temperature_anomaly_4before,Temperature_anomaly_5before,Difference_temperature_anomaly,Precipitations,Precipitations_1before,Precipitations_2before,Precipitations_3before,Precipitations_4before,Precipitations_5before,Difference_precipitations,Artifialized_surfaces,Crops,Grasslands,Deciduous_forests,Conifer_forests,Shannon_index,Road_density,SWF_density,Min_dist_water
5d19c8390cfd7b000d78becc_2019-06-18,5d19c8390cfd7b000d78becc,18/06/2019,169,5d106f516fb4f1000d17cbd2_Z1,-0.752217149,44.8036045,41,31,3.43398720448515,5441.002,19/06/2019 06:16,18/06/2019 21:51,30296,18/06/2019 22:58,19/06/2019 08:15,0.986734511,4.206007,34,2.024846,4.386339,5.672741,3.931922,4.860040197,3.522783164,-2.619239904,5.993225672,1.923225763,-2.866774129,-2.256774143,-3.696774111,-2.776774131,7.245999838,5.100000076,0,0,0,0,9.000000134,4.500000067,0.19330272,0.029040507,0.05892277,0.05681131,0.6385622,1.304560394,1.11809,0.01571599,0.005610178
5d1a12350cfd7b000d78f081_2019-06-17,5d1a12350cfd7b000d78f081,17/06/2019,168,5d1a09d60cfd7b000fbf75c3_Z1,-0.056777559,43.04666213,70,68,4.21950770517611,6114.002,18/06/2019 06:20,17/06/2019 21:41,31112,17/06/2019 21:56,18/06/2019 07:26,0.999918141,0.4293713,32,3.178052,3.324154,8.062257,0.9848844,3.39705652,4.024921018,-0.998180351,1.691290285,-2.388709624,-4.728709572,-2.898709613,-3.188709606,-7.108709519,5.227333216,0,0,0,4.200000063,0,0,-0.840000013,0.064104516,0.021286832,0.2085041,0.4477272,0.0277376,1.685275412,1.08557,0.038286316,8.161364
5d1b142de9ab52000d34d1cb_2019-06-03,5d1b142de9ab52000d34d1cb,03/06/2019,154,5cd93e5ade2c5c000f41c9c9_Z6,4.9430406,45.01861842,46,33,3.49650756146648,11858,04/06/2019 05:55,03/06/2019 21:21,30856,03/06/2019 06:02,03/06/2019 21:26,0.00816127,1.148668,28,2.745906,5.630276,2.473863,1.220656,6.865855996,11.20714064,-1.697270842,4.538386995,4.148387004,2.208387047,0.648387082,-0.511612892,-1.841612862,2.627999941,0,0,0,0,0,0,0,0.278892434,0.3756786,0.03351052,0.09033164,0.008247656,2.404204451,3.10666897,0.031232705,106.8162005
5d1b27f6090941000faee459_2019-06-03,5d1b27f6090941000faee459,03/06/2019,154,5b71ba38144371000dffa4f2_Z10,5.14022037,45.04815243,37,37,3.61091791264422,4990.002,04/06/2019 05:54,03/06/2019 21:20,30843,03/06/2019 06:01,03/06/2019 21:25,0.00816127,1.191705,28,2.745906,5.630276,2.473863,1.220656,6.865855996,11.20714064,-1.697270842,3.469032181,3.089032189,2.269032207,0.179032254,-1.8609677,-2.580967684,2.218666617,0,0,0,0,0,0,0,0.152168377,0.359425091,0.07878096,0.204208,0.009149555,2.416072976,2.74060937,0.034243271,168.0182342
5d1b616d090941000e97afdd_2019-05-23,5d1b616d090941000e97afdd,23/05/2019,143,5cec01e8c32352000e5230b3_Z4,6.042086097,46.2334008,161,134,4.89783979995091,7937.502,24/05/2019 05:54,23/05/2019 21:10,31394,24/05/2019 01:24,24/05/2019 10:48,0.777654024,11.65226,89,1.902628,5.011984,6.003331,6.545991,6.76017678,5.200963149,-3.926207581,0.092903224,-0.557096762,0.052903225,-1.597096738,-1.187096748,-2.087096728,0.881333314,0,0,0,0,3.300000049,0.70000001,-0.486666674,0.42127745,0.188383034,0.1804823,0.174166,0.01504461,1.89906952,1.407342,0.011796717,857.0434
5d1b6b7ae9ab52000ec55c95_2019-06-04,5d1b6b7ae9ab52000ec55c95,04/06/2019,155,5cd93e5ade2c5c000f41c9c9_Z7,4.945827888,45.02063138,14,12,2.484906649788,9718.001,05/06/2019 05:55,04/06/2019 21:21,30782,04/06/2019 06:44,04/06/2019 22:33,0.038250999,1.139035,33,7.117584,2.745906,5.630276,2.473863,1.220655562,6.865855996,3.585624659,4.191290229,4.691290218,4.301290226,2.36129027,0.801290305,-0.358709669,0.925333313,0,0,0,0,0,0,0,0.280967512,0.38125464,0.03344321,0.0874878,0.008053107,2.412928787,3.10240723,0.030186512,115.54637
5d1c67fce2fe64000e609d5f_2019-06-04,5d1c67fce2fe64000e609d5f,04/06/2019,155,5cff5c0a35aa7f000e8588a0_Z1,5.003505178,45.03198608,11,9,2.19722457733622,3556.002,05/06/2019 05:54,04/06/2019 21:21,30778,04/06/2019 06:44,04/06/2019 22:32,0.038250999,3.110296,33,7.117584,2.745906,5.630276,2.473863,1.220655562,6.865855996,3.585624659,3.508064438,4.078064425,3.658064434,2.268064465,0.308064509,-0.891935464,0.737999984,0,0,0,0,0,0,0,0.277361067,0.503938126,0.03895002,0.02843885,0.00403541,2.249874099,3.562603,0.026446614,129.7873
5d1cbf1ef81eaa000d52e785_2019-06-05,5d1cbf1ef81eaa000d52e785,05/06/2019,156,5cd96755e7fa4a000e2d129c_Z2,4.984644897,45.03408059,15,15,2.70805020110221,5928.002,06/06/2019 05:54,05/06/2019 21:22,30707,05/06/2019 07:36,05/06/2019 23:34,0.089165606,0.7949464,56,3.280245,7.117584,2.745906,5.630276,2.473863375,1.220655562,-1.361805287,3.84806443,4.168064423,4.668064412,4.278064421,2.338064464,0.778064499,-0.005333333,4.400000066,0,0,0,0,0,4.400000066,0.218985744,0.510891363,0.03001956,0.04251828,0.004077822,2.301477012,2.90221519,0.02602947,150.6434307
5d1dae1c20f5b0000e092c6b_2019-06-05,5d1dae1c20f5b0000e092c6b,05/06/2019,156,5cf57adf6f5182000ea1569e_Z2,4.994705999,45.03058549,15,15,2.70805020110221,8203.002,06/06/2019 05:54,05/06/2019 21:22,30708,05/06/2019 07:36,05/06/2019 23:34,0.089165606,1.587737,56,3.280245,7.117584,2.745906,5.630276,2.473863375,1.220655562,-1.361805287,3.84806443,4.168064423,4.668064412,4.278064421,2.338064464,0.778064499,-0.005333333,4.400000066,0,0,0,0,0,4.400000066,0.227224179,0.530760286,0.03486316,0.03205133,0.003862288,2.275012623,3.230515,0.023479224,166.5764
5d1dc88db62ddd000e7d5f78_2019-06-06,5d1dc88db62ddd000e7d5f78,06/06/2019,157,5cd93c47e7fa4a000e2d0906_Z3,5.074039923,45.03983604,75,31,3.43398720448515,1508.002,07/06/2019 05:53,06/06/2019 21:23,30639,06/06/2019 08:37,07/06/2019 00:26,0.158608843,18.43363,61,5.554278,3.280245,7.117584,2.745906,5.630276185,2.473863375,1.098031684,-1.207096747,3.302903152,3.312903152,3.882903139,3.462903148,2.072903179,-4.567999898,0,3.600000054,0,0,0,0,-1.200000018,0.586051743,0.252903509,0.05497241,0.03780945,0.006086434,2.008034604,4.67228655,0.043311968,97.07277775
5d1e0c1e20f5b0000e098be8_2019-06-12,5d1e0c1e20f5b0000e098be8,12/06/2019,163,5cdabe10705517000e939568_Z3,4.823361523,44.81342126,18,18,2.89037175789616,3460.002,13/06/2019 05:54,12/06/2019 21:26,30440,12/06/2019 16:05,13/06/2019 03:50,0.750627368,2.782324,1,6.264185,2.334525,7.402701,6.628724,3.001665454,4.118253513,1.511439305,-2.63967736,-5.489677297,-2.069677373,-2.009677374,-1.569677384,0.830322562,0.297999993,0,9.800000146,14.90000022,3.200000048,0,1.700000025,-7.993333452,0.235509673,0.361986225,0.01860013,0.08234067,0.003512061,2.449843553,2.65855695,0.046808215,188.1334616
5d1e5c13b62ddd000f0a6d3a_2019-05-27,5d1e5c13b62ddd000f0a6d3a,27/05/2019,147,5d0cc425116cb1000ee0aa43_Z2,6.05270143,46.25986279,27,23,3.13549421592915,6257.002,28/05/2019 05:50,27/05/2019 21:15,30932,28/05/2019 03:22,28/05/2019 14:49,0,8.275128,78,3.624914,3.162276,4.101218,4.310451,4.596736897,5.263076838,-0.348696375,0.426129023,-0.523870956,0.176129028,0.696129017,-0.883870948,-1.533870933,0.634666652,3.100000046,0,5.200000077,0,0,0,1.713333359,0.29804229,0.214834228,0.2618304,0.20822,0.007696525,1.796954797,2.432065,0.038266878,2.622712
5d1efce592f915000f5e91d1_2019-06-13,5d1efce592f915000f5e91d1,13/06/2019,164,5ce2c3a7c592f6000feba4e5_Z3,5.039537041,45.02646033,14,13,2.56494935746154,9886.002,14/06/2019 05:52,13/06/2019 21:27,30304,13/06/2019 17:17,14/06/2019 04:19,0.836337091,12.33332,63,6.946222,6.264185,2.334525,7.402701,6.628723995,3.001665454,1.671139237,-1.822258024,-2.792258002,-5.972257931,-2.872258,-2.832258001,-1.802258024,1.773333294,0,0,12.60000019,17.90000027,5.300000079,0.900000013,-7.706666782,0.454500471,0.359522379,0.05950364,0.0288853,0.005453793,2.154571669,4.52281895,0.038349481,126.3247752
5d1efdbb0ee83b000e13e351_2019-06-18,5d1efdbb0ee83b000e13e351,18/06/2019,169,5d11065c6fb4f1000d181ada_B2,3.213091915,47.65085795,17,17,2.83321334405622,9987.999,19/06/2019 05:48,18/06/2019 21:47,28852,18/06/2019 22:53,19/06/2019 07:48,0.986734511,0.001714009,46,6.946222,5.188446,4.356603,6.191124,0.223607482,1.3000015,2.700273302,3.533225727,0.923225786,-1.086774169,0.003225806,0.693225791,-0.936774173,3.484666589,0,0,0,0,7.900000118,0,-1.053333349,0.03723995,0.090717779,0.4342102,0.4097915,0.007770555,1.324955522,1.379726,0.050981525,231.8009
5d1f0ba392f915000f5e9c98_2019-06-13,5d1f0ba392f915000f5e9c98,13/06/2019,164,5cee97e06e53b4000dbca07b_Z4,4.946981089,45.03951861,19,19,2.94443897916644,8829.002,14/06/2019 05:52,13/06/2019 21:27,30297,13/06/2019 17:18,14/06/2019 04:19,0.836337091,0.952907,63,6.946222,6.264185,2.334525,7.402701,6.628723995,3.001665454,1.671139237,-1.751290283,-2.441290268,-5.841290192,-2.311290271,-2.871290258,-1.44129029,1.561333298,0,0,9.500000142,14.70000022,3.900000058,0.900000013,-6.053333424,0.281698072,0.345260431,0.03958323,0.08921435,0.009008085,2.42860428,2.89549,0.03513935,134.034
5d1f59ac0ee83b000e140d11_2019-06-18,5d1f59ac0ee83b000e140d11,18/06/2019,169,5cfe2d03362dd6000f4651e8_Z3,4.808036183,44.80974069,55,19,2.94443897916644,9411.002,19/06/2019 05:54,18/06/2019 21:29,30293,18/06/2019 22:36,19/06/2019 07:52,0.986734511,3.831223,24,5.303772,0.806223,5.142955,5.953991,9.430271733,6.946221817,0.752327114,2.247419305,1.797419315,-1.442580613,-0.942580624,-1.312580616,-2.622580587,2.571333276,0,0,0,18.00000027,19.50000029,0,-6.200000092,0.251325465,0.287184539,0.0189075,0.1416895,0.007169004,2.428002931,2.441435,0.049318364,170.8094
5d1f612c92f915000f5ec0f8_2019-06-18,5d1f612c92f915000f5ec0f8,18/06/2019,169,5cd969fbe7fa4a000f415cde_Z4,5.17092277,45.06714333,14,7,1.94591014905531,11179,19/06/2019 05:51,18/06/2019 21:29,30170,18/06/2019 22:36,19/06/2019 07:50,0.986734511,0.6159749,24,5.303772,0.806223,5.142955,5.953991,9.430271733,6.946221817,0.752327114,2.09322576,0.943225785,-0.926774173,-0.60677418,-0.576774181,-2.306774142,2.377999947,0,0,0,18.00000027,13.90000021,0,-5.453333415,0.133170647,0.440240472,0.05015385,0.1357701,0.01081874,2.397328451,2.67888593,0.025216717,131.3963777
5d22f05b7b69c4000d373ec1_2019-06-04,5d22f05b7b69c4000d373ec1,04/06/2019,155,5cec0572c32352000f79fdd7_Z3,5.959911969,46.19257875,28,26,3.25809653802148,6152.002,05/06/2019 05:46,04/06/2019 21:22,30236,04/06/2019 06:36,04/06/2019 22:33,0.038250999,1.989247,50,7.117584,2.745906,5.630276,2.473863,1.220655562,6.865855996,3.585624659,5.236128915,4.956128921,5.086128919,3.106128963,0.586129019,-2.003870923,1.661999963,0,0,0,0,0,0,0,0.16162055,0.262896917,0.323754,0.2233512,0.0146661,1.842821008,2.016381,0.038013824,263.6199
5d22f84e7b69c4000d374556_2019-06-18,5d22f84e7b69c4000d374556,18/06/2019,169,5d11065c6fb4f1000d181ada_C1,3.199616497,47.64642878,12,12,2.484906649788,6084.4995,19/06/2019 05:48,18/06/2019 21:47,28854,18/06/2019 22:53,19/06/2019 07:48,0.986734511,0.01995733,46,6.946222,5.188446,4.356603,6.191124,0.223607482,1.3000015,2.700273302,3.454516052,0.83451611,-1.215483844,0.324516122,0.694516114,-0.635483857,3.385333258,0,0,0,0,7.100000106,0,-0.946666681,0.04249457,0.100731402,0.3509348,0.4592809,0.02667096,1.417756295,1.33626,0.039052415,178.2259
5d24a5e5a6dfdf000f9bca07_2019-05-23,5d24a5e5a6dfdf000f9bca07,23/05/2019,143,5ce3b790b32337000f2ace5b_Z2,4.822449434,44.82837219,14,14,2.63905732961526,10317.5,24/05/2019 06:03,23/05/2019 21:10,31979,24/05/2019 01:25,24/05/2019 10:58,0.777654024,2.010079,35,1.902628,5.011984,6.003331,6.545991,6.76017678,5.200963149,-3.926207581,1.411612872,1.271612875,0.651612889,-1.128387072,-3.88838701,-2.118387049,1.699333295,0,0,0,0,3.200000048,9.100000136,-1.033333349,0.188127816,0.275335307,0.01450511,0.1803005,0.01349353,2.411029478,1.8883257,0.047475706,153.5950607
5d273359fd1daf000f5d230e_2019-06-03,5d273359fd1daf000f5d230e,03/06/2019,154,5cefd0e8e9aeaa000dbb8ce5_Z3,4.852449325,44.86250515,34,22,3.09104245335832,7801.002,04/06/2019 05:56,03/06/2019 21:20,30927,03/06/2019 06:03,03/06/2019 21:25,0.00816127,9.503049,28,2.745906,5.630276,2.473863,1.220656,6.865855996,11.20714064,-1.697270842,3.661935402,3.591935404,2.591935426,2.141935436,-0.018064516,-1.768064477,1.465333301,0,0,0,0,0,0,0,0.30507027,0.202010259,0.02088078,0.1022536,0.01086126,2.316413795,3.249766,0.05810767,313.5762
5d2746aacfa363000d3215ab_2019-06-03,5d2746aacfa363000d3215ab,03/06/2019,154,5b966b5a200b27000e3fe260_Z9,4.874705778,44.95249911,19,14,2.63905732961526,10854.5,04/06/2019 05:55,03/06/2019 21:21,30886,03/06/2019 06:02,03/06/2019 21:26,0.00816127,23.26441,28,2.745906,5.630276,2.473863,1.220656,6.865855996,11.20714064,-1.697270842,4.170645068,3.900645074,2.580645104,1.480645128,-0.159354835,-1.779354799,2.025999955,0,0,0,0,0,0,0,0.499053956,0.076752497,0.02819422,0.05097382,0.01303258,2.108565944,4.71627544,0.052407056,165.3523316
5d28285e3e2fcc000dd22e1c_2019-06-17,5d28285e3e2fcc000dd22e1c,17/06/2019,168,5d282788cfa363000fc2f5e9_Z1,-0.699737396,44.81012157,98,57,4.04305126783455,8446.002,18/06/2019 06:16,17/06/2019 21:51,30306,17/06/2019 22:05,18/06/2019 07:22,0.999918141,14.75463,34,4.386339,5.672741,3.931922,4.86004,3.522783164,4.614110012,-0.302406956,1.679354801,-2.960645095,-2.120645114,-3.660645079,-2.7206451,-5.390645041,4.685999895,0,0,0,0,8.100000121,3.900000058,-1.34000002,0.494913917,0.034194922,0.1082014,0.0630774,0.2519347,1.777889204,2.731961,0.037187953,815.5402
5d2828ffcfa363000e67a978_2019-06-04,5d2828ffcfa363000e67a978,04/06/2019,155,5cfe2710362dd6000d167d96_Z1,4.874068664,44.92567145,42,29,3.36729582998647,13333,05/06/2019 05:55,04/06/2019 21:21,30826,04/06/2019 06:45,04/06/2019 22:33,0.038250999,27.77396,33,7.117584,2.745906,5.630276,2.473863,1.220655562,6.865855996,3.585624659,3.927741848,4.347741838,4.077741844,2.757741874,1.657741898,0.017741935,0.61733332,0,0,0,0,0,0,0,0.52164986,0.051052351,0.01908053,0.09928948,0.02246869,2.071195084,5.027549,0.048977831,165.0383
5d2839a94b6d18000d8ade74_2019-06-04,5d2839a94b6d18000d8ade74,04/06/2019,155,5cdabaf5705517000e939515_Z3,4.828691561,45.08527391,15,10,2.30258509299405,7235.002,05/06/2019 05:55,04/06/2019 21:22,30753,04/06/2019 06:45,04/06/2019 22:33,0.038250999,7.466684,33,7.117584,2.745906,5.630276,2.473863,1.220655562,6.865855996,3.585624659,4.273548292,4.853548279,4.763548281,2.99354832,1.703548349,0.113548385,0.551999988,0,0,0,0,0,0,0,0.341543467,0.052033668,0.01402348,0.2633161,0.0216524,2.085653557,3.59230477,0.028817652,175.4191154
5d28476e4b6d18000e030891_2019-06-04,5d28476e4b6d18000e030891,04/06/2019,155,5cdac1eb705517000d9054ca_Z4,4.834586965,45.00954015,10,9,2.19722457733622,7919.002,05/06/2019 05:55,04/06/2019 21:22,30787,04/06/2019 06:45,04/06/2019 22:33,0.038250999,3.549714,33,7.117584,2.745906,5.630276,2.473863,1.220655562,6.865855996,3.585624659,4.273548292,4.853548279,4.763548281,2.99354832,1.703548349,0.113548385,0.551999988,0,0,0,0,0,0,0,0.194920622,0.05446489,0.03859933,0.2583333,0.01290181,2.03101391,2.75701406,0.036355657,31.73759985
5d284f294b6d18000d8aea26_2019-06-04,5d284f294b6d18000d8aea26,04/06/2019,155,5cd94000de2c5c000da22f04_Z5,4.83400377,44.84032013,14,12,2.484906649788,7668.002,05/06/2019 05:56,04/06/2019 21:21,30864,04/06/2019 06:45,04/06/2019 22:32,0.038250999,3.452376,33,7.117584,2.745906,5.630276,2.473863,1.220655562,6.865855996,3.585624659,3.70161282,3.861612817,3.791612818,2.791612841,2.341612851,0.181612899,0.520666655,0,0,0,0,0,0,0,0.203667745,0.279838,0.0152581,0.1480079,0.01452597,2.388431677,2.47066713,0.059171755,77.65017072
5d287cd34b6d18000d8af5d4_2019-06-05,5d287cd34b6d18000d8af5d4,05/06/2019,156,5cefd266e1698d000fef2cb2_Z3,4.845116242,44.84421396,10,10,2.30258509299405,14407,06/06/2019 05:55,05/06/2019 21:22,30794,05/06/2019 07:37,05/06/2019 23:33,0.089165606,4.666287,56,3.280245,7.117584,2.745906,5.630276,2.473863375,1.220655562,-1.361805287,4.300322485,3.5903225,3.750322497,3.680322498,2.680322521,2.230322531,0.861333314,3.900000058,0,0,0,0,0,3.900000058,0.220656202,0.333514859,0.01915228,0.094718,0.007597247,2.414203112,2.695473,0.0573926,110.9186
5d2893954b6d18000e032486_2019-06-05,5d2893954b6d18000e032486,05/06/2019,156,5cd96467de2c5c000f41d2e9_Z1,4.842750302,45.00047521,52,45,3.80666248977032,14820,06/06/2019 05:55,05/06/2019 21:23,30723,05/06/2019 07:37,05/06/2019 23:34,0.089165606,4.094647,56,3.280245,7.117584,2.745906,5.630276,2.473863375,1.220655562,-1.361805287,4.584516027,4.174516036,4.754516023,4.664516025,2.894516064,1.604516093,0.499333322,4.70000007,0,0,0,0,0,4.70000007,0.224807681,0.068304242,0.03257467,0.2138681,0.01313598,2.137205152,2.82945914,0.044865619,116.8578497
5d35b582d68072000ebdeffc_2019-05-23,5d35b582d68072000ebdeffc,23/05/2019,143,5d3572f6217d24000d7fc119_Z2,-0.379514375,45.26008962,10,10,2.30258509299405,6089,24/05/2019 06:23,23/05/2019 21:33,31801,24/05/2019 01:47,24/05/2019 11:17,0.777654024,0.1601499,93,4.220189,5.30377,3.712142,5.333854,8.697700312,7.002857959,-1.230960239,1.849032217,-0.07096774,-2.200967693,-2.940967676,-3.890967655,-4.010967652,3.833999914,2.900000043,0,0,0,7.800000116,3.100000046,1.653333358,0.074858617,0.002143365,0.0746464,0.1157629,0.7185755,1.016758948,1.234168,0.009970327,329.2127
5d36d12748e7df001ae042df_2019-06-18,5d36d12748e7df001ae042df,18/06/2019,169,5cec01e8c32352000e5230b3_Z12,6.028334216,46.24270034,10,8,2.07944154167984,7133.502,19/06/2019 05:43,18/06/2019 21:30,29590,18/06/2019 22:36,19/06/2019 07:42,0.986734511,8.861334,62,5.303772,0.806223,5.142955,5.953991,9.430271733,6.946221817,0.752327114,3.855806365,1.035806428,-1.26419352,-0.484193538,-0.314193541,-0.744193532,4.03599991,0,0,0,15.40000023,12.00000018,0,-4.68000007,0.3369797,0.21217782,0.2318175,0.1872825,0.01309665,1.870149915,1.911628,0.02378417,43.41831
5d42ba37e07fe3000ffb07ad_2019-05-16,5d42ba37e07fe3000ffb07ad,16/05/2019,136,5bd700f16e9505000f06de34_E1,3.192486699,47.60603119,42,40,3.68887945411394,8456.502,17/05/2019 06:07,16/05/2019 21:18,31749,16/05/2019 18:33,17/05/2019 05:54,0.937025336,0.03866087,31,6.010822,9.264986,12.10372,12.32396,9.513147491,4.940647731,-4.367753514,-5.111290208,-2.681290263,-1.971290279,-3.171290252,-4.001290233,-1.361290292,-2.433333279,0,0,0,0,0,4.800000072,-0.320000005,0.074844295,0.076142274,0.3990529,0.4262256,0.008824143,1.359176059,1.97153197,0.07182226,269.7005567
5d4ade03ef9f21000f3c8b87_2019-06-17,5d4ade03ef9f21000f3c8b87,17/06/2019,168,5d19b8bc76102c000e8c26ac_Z1,2.004988884,47.44994628,32,32,3.46573590279973,5047.9675,18/06/2019 05:54,17/06/2019 21:51,28975,17/06/2019 22:04,18/06/2019 07:02,0.999918141,0.2361528,30,5.188446,4.356603,6.191124,0.2236075,1.3000015,6.146544343,1.457453944,1.120322556,-1.419677388,-0.41967741,0.300322574,-2.029677374,-4.43967732,2.211999951,0,0,0,11.80000018,6.600000098,5.500000082,-3.60666672,0.113470285,0.033039054,0.06521508,0.6604805,0.09025346,1.284065002,1.175914,0.025839499,125.0851
5d4ade03ef9f21000f3c8b87_2019-06-18,5d4ade03ef9f21000f3c8b87,18/06/2019,169,5d19b8bc76102c000e8c26ac_Z1,2.004988884,47.44994628,34,32,3.46573590279973,5911.253,19/06/2019 05:54,18/06/2019 21:51,28960,18/06/2019 22:57,19/06/2019 07:54,0.986734511,0.2361528,33,6.946222,5.188446,4.356603,6.191124,0.223607482,1.3000015,2.700273302,3.517741857,0.867741916,-1.672258027,-0.672258049,0.047741934,-2.282258014,3.954666578,0,0,0,0,11.80000018,6.600000098,-2.013333363,0.113470285,0.033039054,0.06521508,0.6604805,0.09025346,1.284065002,1.175914,0.025839499,125.0851
5d4ade6670da3d000d6408d7_2019-06-17,5d4ade6670da3d000d6408d7,17/06/2019,168,5d19b8bc76102c000e8c26ac_Z2,2.004678858,47.44981162,39,37,3.61091791264422,8845.757,18/06/2019 05:54,17/06/2019 21:51,28975,17/06/2019 22:04,18/06/2019 07:02,0.999918141,0.2361528,30,5.188446,4.356603,6.191124,0.2236075,1.3000015,6.146544343,1.457453944,1.120322556,-1.419677388,-0.41967741,0.300322574,-2.029677374,-4.43967732,2.211999951,0,0,0,11.80000018,6.600000098,5.500000082,-3.60666672,0.112413753,0.032960931,0.06573442,0.6609975,0.09008732,1.282914959,1.169861,0.025847364,110.0751
5d4ade6670da3d000d6408d7_2019-06-18,5d4ade6670da3d000d6408d7,18/06/2019,169,5d19b8bc76102c000e8c26ac_Z2,2.004678858,47.44981162,32,29,3.36729582998647,5919.164,19/06/2019 05:54,18/06/2019 21:51,28960,18/06/2019 22:57,19/06/2019 07:54,0.986734511,0.2361528,33,6.946222,5.188446,4.356603,6.191124,0.223607482,1.3000015,2.700273302,3.517741857,0.867741916,-1.672258027,-0.672258049,0.047741934,-2.282258014,3.954666578,0,0,0,0,11.80000018,6.600000098,-2.013333363,0.112413753,0.032960931,0.06573442,0.6609975,0.09008732,1.282914959,1.169861,0.025847364,110.0751
5d4bee8d2b4593000d5b4e27_2019-06-18,5d4bee8d2b4593000d5b4e27,18/06/2019,169,5ccc58d1438669000e08ffb1_Z3,4.973979066,43.53695936,85,79,4.36944785246702,2238.002,19/06/2019 05:58,18/06/2019 21:23,30881,18/06/2019 22:31,19/06/2019 07:56,0.986734511,6.553318,19,4.661545,4.21545,4.301162,5.0448,8.579628896,7.085900112,-0.515885394,1.028064493,1.668064479,0.838064497,0.438064506,1.558064481,-3.361935409,0.177333329,0,0,0,0,0,0,0,0.31143999,0.002585606,0.1543193,0.01662428,0.06640162,2.129521599,1.76530813,0.135294811,931.419612
5d4bee8d2b4593000d5b4e27_2019-06-19,5d4bee8d2b4593000d5b4e27,19/06/2019,170,5ccc58d1438669000e08ffb1_Z3,4.973979066,43.53695936,115,115,4.74493212836325,2346.002,20/06/2019 05:58,19/06/2019 21:24,30872,19/06/2019 23:17,20/06/2019 08:52,0.951599156,6.553318,28,4.34166,4.661545,4.21545,4.301162,5.044800462,8.579628896,-0.441156055,1.469354806,1.229354811,1.869354797,1.039354815,0.639354824,1.759354799,0.150666663,0,0,0,0,0,0,0,0.31143999,0.002585606,0.1543193,0.01662428,0.06640162,2.129521599,1.76530813,0.135294811,931.419612
5d4bee8d2b4593000d5b4e27_2019-06-20,5d4bee8d2b4593000d5b4e27,20/06/2019,171,5ccc58d1438669000e08ffb1_Z3,4.973979066,43.53695936,22,15,2.70805020110221,1534.002,21/06/2019 05:58,20/06/2019 21:24,30867,20/06/2019 23:56,21/06/2019 09:49,0.896096681,6.553318,38,2.640078,4.34166,4.661545,4.21545,4.30116218,5.044800462,-1.803118988,1.842580604,1.58258061,1.342580615,1.982580601,1.152580619,0.752580628,0.356666659,0,0,0,0,0,0,0,0.31143999,0.002585606,0.1543193,0.01662428,0.06640162,2.129521599,1.76530813,0.135294811,931.419612
5d4bf1772b4593000d5b5006_2019-06-19,5d4bf1772b4593000d5b5006,19/06/2019,170,5cf4e75c6f5182000f24813c_Z2,4.984228143,43.56303688,17,5,1.6094379124341,8819.002,20/06/2019 05:58,19/06/2019 21:24,30860,19/06/2019 23:17,20/06/2019 08:51,0.951599156,7.685398,28,4.34166,4.661545,4.21545,4.301162,5.044800462,8.579628896,-0.441156055,1.469354806,1.229354811,1.869354797,1.039354815,0.639354824,1.759354799,0.150666663,0,0,0,0,0,0,0,0.295708931,0.002560557,0.1391436,0.02099727,0.06573275,2.015224627,2.102847,0.123403128,2053.396
5d4bf1772b4593000d5b5006_2019-06-20,5d4bf1772b4593000d5b5006,20/06/2019,171,5cf4e75c6f5182000f24813c_Z2,4.984228143,43.56303688,10,4,1.38629436111989,8231.502,21/06/2019 05:58,20/06/2019 21:24,30855,20/06/2019 23:56,21/06/2019 09:49,0.896096681,7.685398,38,2.640078,4.34166,4.661545,4.21545,4.30116218,5.044800462,-1.803118988,1.842580604,1.58258061,1.342580615,1.982580601,1.152580619,0.752580628,0.356666659,0,0,0,0,0,0,0,0.295708931,0.002560557,0.1391436,0.02099727,0.06573275,2.015224627,2.102847,0.123403128,2053.396
5d4bf551599be8000d7aebe4_2019-06-04,5d4bf551599be8000d7aebe4,04/06/2019,155,56446ddca23e4a000c1ee59f_Z3,5.174832621,43.73934888,19,14,2.63905732961526,8378.5,05/06/2019 05:58,04/06/2019 21:16,31348,04/06/2019 06:48,04/06/2019 22:27,0.038250999,1.933803,17,7.877182,3.848377,7.038466,4.837355,3.40147027,4.750788271,2.979745813,1.500967708,2.010967697,1.480967709,0.480967731,1.020967719,-0.299032251,0.223333328,0,0,0,0,0,0,0,0.328404221,0.04811842,0.05988894,0.04528896,0.09635,2.439150907,2.98384309,0.10838298,214.1202883
